,Event,mass1,mass2,mchirp,spin1x,spin1y,spin1z,spin2x,spin2y,spin2z,mass1_recover,mass2_recover,mchirp_recover,spin1x_recover,spin1y_recover,spin1z_recover,spin2x_recover,spin2y_recover,spin2z_recover,SNR,P_NS,P_EMB,M_rem,label
9221,86550_1000865500,1.3524058,1.4147024,1.2040875,0.0,0.0,0.0,0.0,0.0,0.0,1.5851673,1.2111495,1.2040553,0.0,0.0,0.0,0.0,0.0,0.0,12.9907617886045,1.0,1.0,0.02244845323625874,0
9222,82834_1000828340,1.3433892,1.6426831,1.2919132,0.0,0.0,0.0,0.0,0.0,0.0,1.989551,1.1245553,1.2917392,0.0,0.0,0.0,0.0,0.0,0.0,9.135172349389375,1.0,1.0,0.022821507031792303,0
9223,80968_1000809680,1.4608343,1.5568506,1.3127255,0.0,0.0,0.0,0.0,0.0,0.0,1.9709499,1.1691118,1.3125968,0.0,0.0,0.0,0.0,0.0,0.0,9.569163020131159,1.0,1.0,0.0024983107095851473,0
9224,89847_1000898470,1.3707836,1.3340963,1.1772374,0.0,0.0,0.0,0.0,0.0,0.0,1.3711843,1.3335651,1.177174,0.0,0.0,0.0,0.0,0.0,0.0,12.38601584052957,1.0,1.0,0.027110989091198093,1
9225,86088_1000860880,1.4197123,1.2375064,1.1533556,0.0,0.0,0.0,0.0,0.0,0.0,1.3673317,1.2839941,1.1533723,0.0,0.0,0.0,0.0,0.0,0.0,11.60096770431598,1.0,1.0,0.05394330065575509,1
9226,89187_1000891869,1.467273,1.4771769,1.2816375,0.0,0.0,0.0,0.0,0.0,0.0,1.5694932,1.3826073,1.2818841,0.0,0.0,0.0,0.0,0.0,0.0,9.268868673386155,1.0,1.0,0.0019310874519357219,0
9227,86957_1000869570,1.5438882,1.4810668,1.3163474,0.0,0.0,0.0,0.0,0.0,0.0,1.951639,1.1856105,1.3161188,0.0,0.0,0.0,0.0,0.0,0.0,9.568662690544341,1.0,1.0,0.0007842925573300073,0
9228,86686_1000866859,1.3871933,1.2902391,1.164503,0.0,0.0,0.0,0.0,0.0,0.0,1.5747446,1.1419771,1.1644249,0.0,0.0,0.0,0.0,0.0,0.0,14.76252889065196,1.0,1.0,0.0388763844423729,1
9229,86190_1000861899,1.3952657,1.4518548,1.2389874,0.0,0.0,0.0,0.0,0.0,0.0,1.6963074,1.2010026,1.2388824,0.0,0.0,0.0,0.0,0.0,0.0,11.55075167984558,1.0,1.0,0.012900367854079888,0
9230,89667_1000896669,1.3264103,1.5272404,1.2384287,0.0,0.0,0.0,0.0,0.0,0.0,1.6719105,1.2162958,1.2382995,0.0,0.0,0.0,0.0,0.0,0.0,8.13390682874693,1.0,1.0,0.02814735289284839,1
9231,88953_1000889529,1.3383496,1.3344496,1.1634018,0.0,0.0,0.0,0.0,0.0,0.0,1.3747759,1.2992165,1.1633651,0.0,0.0,0.0,0.0,0.0,0.0,10.10850313169575,1.0,1.0,0.027056146969956656,1
9232,85228_1000852279,1.3843035,1.3067535,1.1707668,0.0,0.0,0.0,0.0,0.0,0.0,1.3891307,1.302303,1.1707828,0.0,0.0,0.0,0.0,0.0,0.0,10.09067673692861,1.0,1.0,0.034314447073100794,1
9233,85388_1000853880,1.3698947,1.309758,1.1660341,0.0,0.0,0.0,0.0,0.0,0.0,1.5358708,1.1722676,1.1659896,0.0,0.0,0.0,0.0,0.0,0.0,13.20852774537249,1.0,1.0,0.033552808055900836,1
9234,82351_1000823510,1.3045413,1.2525752,1.1127738,0.0,0.0,0.0,0.0,0.0,0.0,1.3667008,1.1966496,1.1128142,0.0,0.0,0.0,0.0,0.0,0.0,9.532396201427499,1.0,1.0,0.0502758926410965,1
9235,84039_1000840390,1.2580463,1.3735478,1.1441433,0.0,0.0,0.0,0.0,0.0,0.0,1.5506775,1.1197407,1.1441094,0.0,0.0,0.0,0.0,0.0,0.0,11.3861655933957,1.0,1.0,0.04826188284534419,1
9236,85373_1000853730,1.2499559,1.3629581,1.13606,0.0,0.0,0.0,0.0,0.0,0.0,1.3453585,1.2660884,1.1360698,0.0,0.0,0.0,0.0,0.0,0.0,10.24244394379083,1.0,1.0,0.05074516861523599,1
9237,80413_1000804130,1.2755961,1.4245973,1.1731788,0.0,0.0,0.0,0.0,0.0,0.0,1.4259303,1.2744141,1.1731714,0.0,0.0,0.0,0.0,0.0,0.0,12.44719152611201,1.0,1.0,0.042756569559190674,1
9238,84587_1000845869,1.3942325,1.4828701,1.2516184,0.0,0.0,0.0,0.0,0.0,0.0,1.5199494,1.3608797,1.2516584,0.0,0.0,0.0,0.0,0.0,0.0,12.5988198215392,1.0,1.0,0.01301942246654123,0
9239,87698_1000876980,1.4317226,1.5619715,1.3016006,0.0,0.0,0.0,0.0,0.0,0.0,1.9102391,1.1833996,1.3014802,0.0,0.0,0.0,0.0,0.0,0.0,10.93925050240958,1.0,1.0,0.006199959530073483,0
9240,89399_1000893989,1.4474602,1.4342016,1.2543002,0.0,0.0,0.0,0.0,0.0,0.0,1.8011997,1.1633204,1.2541972,0.0,0.0,0.0,0.0,0.0,0.0,12.48267316025548,1.0,1.0,0.00605388910146076,0
9241,89413_1000894129,1.3495221,1.4048952,1.198639,0.0,0.0,0.0,0.0,0.0,0.0,1.9346415,1.0007398,1.1984504,0.0,0.0,0.0,0.0,0.0,0.0,11.78664390477758,1.0,1.0,0.023173927884994783,0
9242,88650_1000886500,1.3207263,1.1738769,1.0835799,0.0,0.0,0.0,0.0,0.0,0.0,1.4874448,1.047888,1.0835438,0.0,0.0,0.0,0.0,0.0,0.0,16.40411912424036,1.0,1.0,0.07468849877506259,1
9243,82377_1000823770,1.2737026,1.3103831,1.1246527,0.0,0.0,0.0,0.0,0.0,0.0,1.3289069,1.2562269,1.1247112,0.0,0.0,0.0,0.0,0.0,0.0,12.16684825714422,1.0,1.0,0.04395241914433717,1
9244,84170_1000841700,1.3662055,1.242148,1.13381,0.0,0.0,0.0,0.0,0.0,0.0,1.3951502,1.2169797,1.1338187,0.0,0.0,0.0,0.0,0.0,0.0,14.01470190309144,1.0,1.0,0.05306503227307051,1
9245,85603_1000856029,1.3976046,1.5132176,1.2658093,0.0,0.0,0.0,0.0,0.0,0.0,1.5375265,1.3758118,1.2657584,0.0,0.0,0.0,0.0,0.0,0.0,12.8167829553786,1.0,1.0,0.012246259953180972,0
9246,84105_1000841049,1.5400882,1.4450006,1.2985442,0.0,0.0,0.0,0.0,0.0,0.0,2.3186083,0.99291855,1.2980127,0.0,0.0,0.0,0.0,0.0,0.0,11.31203067108626,1.0,1.0,0.004400620559198215,0
9247,86883_1000868829,1.3101202,1.3560629,1.1603168,0.0,0.0,0.0,0.0,0.0,0.0,1.5023899,1.1857053,1.1602905,0.0,0.0,0.0,0.0,0.0,0.0,12.99627978769053,1.0,1.0,0.03349673004419816,1
9248,89885_1000898849,1.3620034,1.5356963,1.258576,0.0,0.0,0.0,0.0,0.0,0.0,1.7301675,1.2155151,1.2585542,0.0,0.0,0.0,0.0,0.0,0.0,8.943490539547913,1.0,1.0,0.01958322641048364,0
9249,84331_1000843310,1.3844367,1.1901033,1.1167983,0.0,0.0,0.0,0.0,0.0,0.0,1.5073792,1.097173,1.1167397,0.0,0.0,0.0,0.0,0.0,0.0,19.00902184971246,1.0,1.0,0.06884457992840297,1
9250,83960_1000839600,1.3339703,1.2795117,1.1372877,0.0,0.0,0.0,0.0,0.0,0.0,1.3681389,1.2483107,1.137442,0.0,0.0,0.0,0.0,0.0,0.0,8.924354663936848,1.0,1.0,0.04218635975661804,1
9251,89818_1000898180,1.6165854,1.2662557,1.2436779,0.0,0.0,0.0,0.0,0.0,0.0,1.5131661,1.3496283,1.2436622,0.0,0.0,0.0,0.0,0.0,0.0,10.03135392374793,1.0,1.0,0.04288343241818716,1
9252,89290_1000892900,1.176737,1.5868667,1.1869619,0.0,0.0,0.0,0.0,0.0,0.0,1.5800622,1.1815813,1.1869956,0.0,0.0,0.0,0.0,0.0,0.0,9.713047473824655,1.0,1.0,0.06931469836235592,1
9253,87822_1000878220,1.3213478,1.4594586,1.208624,0.0,0.0,0.0,0.0,0.0,0.0,1.6754231,1.1581122,1.2085353,0.0,0.0,0.0,0.0,0.0,0.0,8.985658265385931,1.0,1.0,0.029996629009984826,1
9254,86172_1000861719,1.2553483,1.4238514,1.1634195,0.0,0.0,0.0,0.0,0.0,0.0,1.7229555,1.0491253,1.1633213,0.0,0.0,0.0,0.0,0.0,0.0,18.54642613861052,1.0,1.0,0.04861899349571472,1
9255,82798_1000827980,1.4020509,1.3815023,1.2115723,0.0,0.0,0.0,0.0,0.0,0.0,1.5184443,1.2773778,1.2115157,0.0,0.0,0.0,0.0,0.0,0.0,14.35901339138242,1.0,1.0,0.015830055582482506,0
9256,80750_1000807500,1.4895542,1.6095948,1.3477683,0.0,0.0,0.0,0.0,0.0,0.0,2.3975985,1.03358,1.3470498,0.0,0.0,0.0,0.0,0.0,0.0,10.90979903631821,1.0,1.0,0.0002750508938031565,0
9257,81566_1000815660,1.3250185,1.4000902,1.1856323,0.0,0.0,0.0,0.0,0.0,0.0,1.7098827,1.0953231,1.185529,0.0,0.0,0.0,0.0,0.0,0.0,9.022316188612775,1.0,1.0,0.02937163839627132,1
9258,86108_1000861080,1.3237007,1.3319302,1.1559238,0.0,0.0,0.0,0.0,0.0,0.0,1.4451425,1.2216702,1.1559,0.0,0.0,0.0,0.0,0.0,0.0,14.28478362487494,1.0,1.0,0.029875826879957473,1
9259,89326_1000893259,1.3563042,1.2635673,1.1395077,0.0,0.0,0.0,0.0,0.0,0.0,1.4146361,1.2125256,1.139473,0.0,0.0,0.0,0.0,0.0,0.0,11.34312262987793,1.0,1.0,0.04674525922814241,1
9260,81383_1000813830,1.506829,1.4210697,1.2737858,0.0,0.0,0.0,0.0,0.0,0.0,1.8472122,1.1707611,1.2736437,0.0,0.0,0.0,0.0,0.0,0.0,9.916194461857803,1.0,1.0,0.008047973607352649,0
9261,87082_1000870819,1.5622159,1.3851898,1.280154,0.0,0.0,0.0,0.0,0.0,0.0,1.5451124,1.4000723,1.2800997,0.0,0.0,0.0,0.0,0.0,0.0,15.21811096725584,1.0,1.0,0.01444342768290579,0
9262,82679_1000826789,1.1948076,1.3682919,1.1125844,0.0,0.0,0.0,0.0,0.0,0.0,1.5788838,1.043132,1.1124656,0.0,0.0,0.0,0.0,0.0,0.0,9.623805050842842,1.0,1.0,0.06757867514311962,1
9263,83732_1000837320,1.6071651,1.1902049,1.2013218,0.0,0.0,0.0,0.0,0.0,0.0,1.7809815,1.0822943,1.2012413,0.0,0.0,0.0,0.0,0.0,0.0,16.48330965248535,1.0,1.0,0.06487020473878387,1
9264,86544_1000865439,1.5305225,1.285344,1.2200933,0.0,0.0,0.0,0.0,0.0,0.0,1.7953452,1.1066034,1.2199613,0.0,0.0,0.0,0.0,0.0,0.0,20.91491830597175,1.0,1.0,0.038908226792700215,1
9265,82723_1000827229,1.3500018,1.2870345,1.147444,0.0,0.0,0.0,0.0,0.0,0.0,1.4302088,1.2163256,1.1474508,0.0,0.0,0.0,0.0,0.0,0.0,13.89091101120744,1.0,1.0,0.03996325292875722,1
9266,85837_1000858370,1.5369039,1.3791971,1.2670779,0.0,0.0,0.0,0.0,0.0,0.0,1.6558065,1.2835633,1.2670836,0.0,0.0,0.0,0.0,0.0,0.0,13.82529909576403,1.0,1.0,0.015835926630121268,0
9267,87036_1000870360,1.4536438,1.4751925,1.2748086,0.0,0.0,0.0,0.0,0.0,0.0,1.6219984,1.3246593,1.2747554,0.0,0.0,0.0,0.0,0.0,0.0,10.29167095348949,1.0,1.0,0.0034026287447449,0
9268,82756_1000827560,1.3784713,1.4031656,1.2107207,0.0,0.0,0.0,0.0,0.0,0.0,1.6993603,1.1466987,1.210576,0.0,0.0,0.0,0.0,0.0,0.0,16.36598417469936,1.0,1.0,0.016485980137859263,0
9269,85494_1000854939,1.4059237,1.5123231,1.2692273,0.0,0.0,0.0,0.0,0.0,0.0,2.1596308,1.011701,1.2688512,0.0,0.0,0.0,0.0,0.0,0.0,9.118935546751059,1.0,1.0,0.010682370302478381,0
9270,81851_1000818510,1.4667085,1.3936601,1.2445605,0.0,0.0,0.0,0.0,0.0,0.0,1.5965987,1.2829739,1.2444646,0.0,0.0,0.0,0.0,0.0,0.0,14.60146176008379,1.0,1.0,0.013183049703676156,0
9271,83159_1000831589,1.4210438,1.5240816,1.2809986,0.0,0.0,0.0,0.0,0.0,0.0,1.5901253,1.3632773,1.2809873,0.0,0.0,0.0,0.0,0.0,0.0,28.19185311448103,1.0,1.0,0.008002562983915128,0
9272,85922_1000859219,1.3812503,1.3248419,1.1775879,0.0,0.0,0.0,0.0,0.0,0.0,1.3951434,1.3117988,1.1775948,0.0,0.0,0.0,0.0,0.0,0.0,8.951141084641623,1.0,1.0,0.02948504736857191,1
9273,85774_1000857740,1.280848,1.3585361,1.1482614,0.0,0.0,0.0,0.0,0.0,0.0,1.5581132,1.122423,1.1481775,0.0,0.0,0.0,0.0,0.0,0.0,9.984044485663333,1.0,1.0,0.04169864369414664,1
9274,82517_1000825170,1.3457884,1.2904708,1.1471953,0.0,0.0,0.0,0.0,0.0,0.0,1.5472368,1.1277798,1.1471056,0.0,0.0,0.0,0.0,0.0,0.0,12.20154695871395,1.0,1.0,0.039000451614714986,1
9275,80853_1000808529,1.2617811,1.4336994,1.1704102,0.0,0.0,0.0,0.0,0.0,0.0,1.5486379,1.1716762,1.1703901,0.0,0.0,0.0,0.0,0.0,0.0,14.86733716154612,1.0,1.0,0.04664517188405051,1
9276,84326_1000843259,1.3700047,1.3923258,1.202327,0.0,0.0,0.0,0.0,0.0,0.0,1.8741833,1.0352045,1.2021055,0.0,0.0,0.0,0.0,0.0,0.0,16.05868902353975,1.0,1.0,0.01838116550106714,0
9277,89909_1000899090,1.3101263,1.394077,1.176392,0.0,0.0,0.0,0.0,0.0,0.0,1.6122427,1.1393524,1.176349,0.0,0.0,0.0,0.0,0.0,0.0,10.7218335676867,1.0,1.0,0.033353937375813734,1
9278,84765_1000847649,1.3604051,1.2477766,1.1340063,0.0,0.0,0.0,0.0,0.0,0.0,1.3753248,1.2345301,1.1340204,0.0,0.0,0.0,0.0,0.0,0.0,9.627254427480672,1.0,1.0,0.05141672262464514,1
9279,88727_1000887269,1.2121536,1.3851753,1.1275402,0.0,0.0,0.0,0.0,0.0,0.0,1.5456198,1.0917921,1.127483,0.0,0.0,0.0,0.0,0.0,0.0,19.7211550917588,1.0,1.0,0.062017545850823405,1
9280,89879_1000898789,1.5862066,1.5457845,1.363142,0.0,0.0,0.0,0.0,0.0,0.0,1.7628487,1.3945796,1.3631018,0.0,0.0,0.0,0.0,0.0,0.0,10.38653210946209,1.0,1.0,,1
9281,84177_1000841770,1.4255255,1.3130765,1.1908395,0.0,0.0,0.0,0.0,0.0,0.0,1.7817372,1.0637999,1.1906642,0.0,0.0,0.0,0.0,0.0,0.0,9.120941016778168,1.0,1.0,0.032392765173092995,1
9282,82276_1000822759,1.41618,1.3614137,1.2087358,0.0,0.0,0.0,0.0,0.0,0.0,1.4334567,1.3457162,1.2089816,0.0,0.0,0.0,0.0,0.0,0.0,8.712362679120929,1.0,1.0,0.020312613785111396,0
9283,83314_1000833140,1.3717369,1.5091774,1.2522776,0.0,0.0,0.0,0.0,0.0,0.0,1.5142899,1.3672028,1.2522806,0.0,0.0,0.0,0.0,0.0,0.0,11.68283513060043,1.0,1.0,0.017594547689271173,0
9284,87967_1000879669,1.5388246,1.4626119,1.3059456,0.0,0.0,0.0,0.0,0.0,0.0,1.7523158,1.2902383,1.3059355,0.0,0.0,0.0,0.0,0.0,0.0,9.856408679755368,1.0,1.0,0.002343481877254334,0
9285,89876_1000898759,1.3437194,1.4115827,1.1988783,0.0,0.0,0.0,0.0,0.0,0.0,1.4678854,1.2929791,1.1988399,0.0,0.0,0.0,0.0,0.0,0.0,13.92229406861169,1.0,1.0,0.02457606532664819,0
9286,80085_1000800850,1.4807864,1.3574953,1.2340347,0.0,0.0,0.0,0.0,0.0,0.0,1.8003396,1.1281596,1.2339739,0.0,0.0,0.0,0.0,0.0,0.0,10.24221627248166,1.0,1.0,0.020961818495870324,0
9287,80766_1000807659,1.432935,1.5968142,1.3164586,0.0,0.0,0.0,0.0,0.0,0.0,1.7609248,1.3043565,1.316401,0.0,0.0,0.0,0.0,0.0,0.0,10.61235077365328,1.0,1.0,0.005889869581828491,0
9288,80945_1000809449,1.3749032,1.4542595,1.2308832,0.0,0.0,0.0,0.0,0.0,0.0,1.453298,1.3757958,1.23088,0.0,0.0,0.0,0.0,0.0,0.0,23.95069639629739,1.0,1.0,0.017150293869132652,0
9289,85445_1000854449,1.4543643,1.2389895,1.1678466,0.0,0.0,0.0,0.0,0.0,0.0,1.4906778,1.2098365,1.1678228,0.0,0.0,0.0,0.0,0.0,0.0,19.72544735965362,1.0,1.0,0.05308922212111818,1
9290,81699_1000816989,1.5211618,1.131216,1.1394768,0.0,0.0,0.0,0.0,0.0,0.0,1.4146361,1.2125256,1.139473,0.0,0.0,0.0,0.0,0.0,0.0,11.24448797908153,1.0,1.0,0.08453823023876436,1
9291,89640_1000896399,1.5475715,1.3779576,1.2708406,0.0,0.0,0.0,0.0,0.0,0.0,2.1815012,1.0050291,1.2702724,0.0,0.0,0.0,0.0,0.0,0.0,13.33770062883894,1.0,1.0,0.016029643357898922,0
9292,89030_1000890299,1.275247,1.3206775,1.1297342,0.0,0.0,0.0,0.0,0.0,0.0,1.632859,1.0415992,1.1296462,0.0,0.0,0.0,0.0,0.0,0.0,11.53003584081692,1.0,1.0,0.04347158424340568,1
9293,82666_1000826660,1.3797493,1.4491832,1.2309192,0.0,0.0,0.0,0.0,0.0,0.0,1.5113851,1.3239225,1.2308995,0.0,0.0,0.0,0.0,0.0,0.0,10.06385031595191,1.0,1.0,0.016116101160782215,0
9294,87106_1000871060,1.3719748,1.3552177,1.1870526,0.0,0.0,0.0,0.0,0.0,0.0,1.6607661,1.1277138,1.1869459,0.0,0.0,0.0,0.0,0.0,0.0,13.24552559505847,1.0,1.0,0.021855914629504255,0
9295,89447_1000894470,1.3519328,1.3022861,1.1550733,0.0,0.0,0.0,0.0,0.0,0.0,1.6283963,1.0897586,1.1550463,0.0,0.0,0.0,0.0,0.0,0.0,9.384131391796647,1.0,1.0,0.03566370543603556,1
9296,87832_1000878319,1.2466024,1.4213808,1.1583143,0.0,0.0,0.0,0.0,0.0,0.0,1.3495617,1.3119857,1.1583673,0.0,0.0,0.0,0.0,0.0,0.0,20.70196406585543,1.0,1.0,0.05121994210225253,1
9297,89325_1000893250,1.2316692,1.395541,1.1408881,0.0,0.0,0.0,0.0,0.0,0.0,1.5843977,1.0914264,1.1408372,0.0,0.0,0.0,0.0,0.0,0.0,19.29064440935943,1.0,1.0,0.05595733929921414,1
9298,83443_1000834430,1.4055272,1.2808986,1.1678241,0.0,0.0,0.0,0.0,0.0,0.0,1.6114308,1.1238331,1.1677456,0.0,0.0,0.0,0.0,0.0,0.0,9.276130916741035,1.0,1.0,0.04139864011411535,1
9299,89062_1000890619,1.458894,1.506765,1.2906762,0.0,0.0,0.0,0.0,0.0,0.0,1.6348815,1.3469003,1.2906184,0.0,0.0,0.0,0.0,0.0,0.0,11.77343641130265,1.0,1.0,0.0027758392549552995,0
9300,84905_1000849049,1.3514277,1.33773,1.1705056,0.0,0.0,0.0,0.0,0.0,0.0,1.8334286,1.0035199,1.1703175,0.0,0.0,0.0,0.0,0.0,0.0,10.32362544296614,1.0,1.0,0.026207833392033683,1
9301,89788_1000897880,1.4113145,1.3710907,1.2109603,0.0,0.0,0.0,0.0,0.0,0.0,1.473068,1.3143914,1.2109516,0.0,0.0,0.0,0.0,0.0,0.0,33.08862508974635,1.0,1.0,0.018108734183282273,0
9302,80316_1000803159,1.411065,1.2612011,1.1609751,0.0,0.0,0.0,0.0,0.0,0.0,1.4787588,1.2051761,1.1609522,0.0,0.0,0.0,0.0,0.0,0.0,11.48132310962239,1.0,1.0,0.047029634096534906,1
9303,85757_1000857569,1.3088009,1.4754599,1.2093127,0.0,0.0,0.0,0.0,0.0,0.0,1.8235729,1.072787,1.2091814,0.0,0.0,0.0,0.0,0.0,0.0,13.54645746621746,1.0,1.0,0.03316412175325083,1
9304,85201_1000852010,1.2813612,1.2973462,1.1224217,0.0,0.0,0.0,0.0,0.0,0.0,1.3158175,1.2634132,1.1223973,0.0,0.0,0.0,0.0,0.0,0.0,11.19838541394474,1.0,1.0,0.041732067843312265,1
9305,83169_1000831690,1.4130532,1.4672202,1.2534457,0.0,0.0,0.0,0.0,0.0,0.0,2.1517477,0.99156255,1.2531106,0.0,0.0,0.0,0.0,0.0,0.0,9.57246088469105,1.0,1.0,0.009516132937076203,0
9306,80561_1000805610,1.3987701,1.4653769,1.2462878,0.0,0.0,0.0,0.0,0.0,0.0,1.5131758,1.3553847,1.2463453,0.0,0.0,0.0,0.0,0.0,0.0,12.81727019238968,1.0,1.0,0.012179858500482858,0
9307,87685_1000876850,1.4123349,1.3581206,1.2056338,0.0,0.0,0.0,0.0,0.0,0.0,1.423633,1.3473743,1.2056028,0.0,0.0,0.0,0.0,0.0,0.0,11.57259036371103,1.0,1.0,0.02109440485808815,0
9308,88570_1000885700,1.2950789,1.4912233,1.2091988,0.0,0.0,0.0,0.0,0.0,0.0,1.4875652,1.2980555,1.2091416,0.0,0.0,0.0,0.0,0.0,0.0,8.912251665142712,1.0,1.0,0.036701133469878,1
9309,84077_1000840769,1.356924,1.3810755,1.1917279,0.0,0.0,0.0,0.0,0.0,0.0,1.7137158,1.1038836,1.1916299,0.0,0.0,0.0,0.0,0.0,0.0,11.76129073867628,1.0,1.0,0.021437862282936395,0
9310,81000_1000810000,1.222909,1.485693,1.1723166,0.0,0.0,0.0,0.0,0.0,0.0,1.6714269,1.0945818,1.1722782,0.0,0.0,0.0,0.0,0.0,0.0,11.30486558315567,1.0,1.0,0.05742563860670424,1
9311,81545_1000815449,1.3221385,1.158376,1.0768806,0.0,0.0,0.0,0.0,0.0,0.0,1.543233,1.0006512,1.0767852,0.0,0.0,0.0,0.0,0.0,0.0,14.12091770386342,1.0,1.0,0.07959734102236118,1
9312,89629_1000896290,1.4875596,1.3089124,1.2142521,0.0,0.0,0.0,0.0,0.0,0.0,1.4946172,1.3029417,1.2142752,0.0,0.0,0.0,0.0,0.0,0.0,11.68076057369515,1.0,1.0,0.03302794476130448,1
9313,81814_1000818139,1.5571262,1.4478884,1.3069712,0.0,0.0,0.0,0.0,0.0,0.0,2.1140609,1.0889146,1.3066404,0.0,0.0,0.0,0.0,0.0,0.0,9.959410355776079,1.0,1.0,0.00398989312807406,0
9314,88267_1000882669,1.4110727,1.2752713,1.1675053,0.0,0.0,0.0,0.0,0.0,0.0,1.8284779,1.0010297,1.1672928,0.0,0.0,0.0,0.0,0.0,0.0,9.483848162039761,1.0,1.0,0.04296172824971399,1
9315,82382_1000823820,1.1334382,1.3706146,1.0840749,0.0,0.0,0.0,0.0,0.0,0.0,1.4811962,1.0528518,1.0839891,0.0,0.0,0.0,0.0,0.0,0.0,11.51819959789483,1.0,1.0,0.08680737370362519,1
9316,89397_1000893969,1.5444566,1.0886053,1.1253704,0.0,0.0,0.0,0.0,0.0,0.0,1.4444314,1.159805,1.1254159,0.0,0.0,0.0,0.0,0.0,0.0,9.733193403897856,1.0,1.0,0.0968920432164235,1
9317,86646_1000866459,1.4083558,1.540178,1.2818841,0.0,0.0,0.0,0.0,0.0,0.0,1.7100631,1.2732605,1.281792,0.0,0.0,0.0,0.0,0.0,0.0,11.84718810252218,1.0,1.0,0.01013027089218001,0
9318,86735_1000867349,1.3461294,1.2591802,1.1332688,0.0,0.0,0.0,0.0,0.0,0.0,1.4328333,1.1848911,1.1332864,0.0,0.0,0.0,0.0,0.0,0.0,17.33689345954085,1.0,1.0,0.048102855059523254,1
9319,80172_1000801720,1.3258069,1.3896087,1.1815618,0.0,0.0,0.0,0.0,0.0,0.0,1.608271,1.151676,1.1814996,0.0,0.0,0.0,0.0,0.0,0.0,15.26721579703962,1.0,1.0,0.029205215309955335,1
9320,81331_1000813309,1.5183738,1.5370404,1.3299166,0.0,0.0,0.0,0.0,0.0,0.0,2.2358181,1.0712117,1.329534,0.0,0.0,0.0,0.0,0.0,0.0,15.58039165363929,1.0,1.0,,1
9321,87059_1000870589,1.4610691,1.2928562,1.1960303,0.0,0.0,0.0,0.0,0.0,0.0,1.7019142,1.1185203,1.1958748,0.0,0.0,0.0,0.0,0.0,0.0,10.51600338262007,1.0,1.0,0.037598951606298475,1
9322,88399_1000883989,1.3580993,1.4293934,1.2128505,0.0,0.0,0.0,0.0,0.0,0.0,1.5934677,1.2222785,1.2128005,0.0,0.0,0.0,0.0,0.0,0.0,14.31860925796749,1.0,1.0,0.021048656018706986,0
9323,84424_1000844240,1.397933,1.4615413,1.2442889,0.0,0.0,0.0,0.0,0.0,0.0,1.451462,1.4075781,1.2442936,0.0,0.0,0.0,0.0,0.0,0.0,16.08210018254585,1.0,1.0,0.012352386409468822,0
9324,80268_1000802679,1.3541297,1.2100598,1.114013,0.0,0.0,0.0,0.0,0.0,0.0,1.4257514,1.1512052,1.114029,0.0,0.0,0.0,0.0,0.0,0.0,9.838713206460755,1.0,1.0,0.06299005106223476,1
9325,81772_1000817719,1.5329505,1.4831489,1.3126187,0.0,0.0,0.0,0.0,0.0,0.0,1.9370809,1.1872944,1.3124146,0.0,0.0,0.0,0.0,0.0,0.0,11.22607020436079,1.0,1.0,0.0006604540427869488,0
9326,81453_1000814529,1.4546837,1.2895283,1.1918898,0.0,0.0,0.0,0.0,0.0,0.0,1.4272639,1.3138856,1.1919295,0.0,0.0,0.0,0.0,0.0,0.0,9.5840895793723,1.0,1.0,0.03857460203801534,1
9327,84558_1000845580,1.3259809,1.4823164,1.2201082,0.0,0.0,0.0,0.0,0.0,0.0,1.556089,1.2648711,1.2200259,0.0,0.0,0.0,0.0,0.0,0.0,10.07827144855419,1.0,1.0,0.028638343908136868,1
9328,82630_1000826300,1.3560978,1.3229278,1.1660064,0.0,0.0,0.0,0.0,0.0,0.0,1.5213048,1.1828344,1.1659456,0.0,0.0,0.0,0.0,0.0,0.0,9.76722945892054,1.0,1.0,0.030052309614040124,1
9329,81400_1000814000,1.5111686,1.2742137,1.2071359,0.0,0.0,0.0,0.0,0.0,0.0,1.640134,1.1786503,1.2071083,0.0,0.0,0.0,0.0,0.0,0.0,25.73963496593701,1.0,1.0,0.04222666812480917,1
9330,85283_1000852830,1.4786375,1.2725313,1.1934787,0.0,0.0,0.0,0.0,0.0,0.0,1.8438113,1.0358742,1.1932875,0.0,0.0,0.0,0.0,0.0,0.0,11.67629931882404,1.0,1.0,0.04308692063378157,1
9331,88830_1000888299,1.6312608,1.456213,1.3413074,0.0,0.0,0.0,0.0,0.0,0.0,1.6055952,1.4789599,1.3412724,0.0,0.0,0.0,0.0,0.0,0.0,9.00665295313248,1.0,1.0,0.0028048601208149693,0
9332,80966_1000809660,1.470819,1.4946693,1.2907537,0.0,0.0,0.0,0.0,0.0,0.0,1.927886,1.1542431,1.2902,0.0,0.0,0.0,0.0,0.0,0.0,9.306681741789118,1.0,1.0,0.0016005800290652076,0
9333,87780_1000877800,1.3770722,1.4036546,1.2103153,0.0,0.0,0.0,0.0,0.0,0.0,1.4954491,1.2940155,1.2103821,0.0,0.0,0.0,0.0,0.0,0.0,9.160036815009637,1.0,1.0,0.016791589403563973,0
9334,82444_1000824440,1.1796974,1.3630006,1.1033189,0.0,0.0,0.0,0.0,0.0,0.0,1.548433,1.0453109,1.1033094,0.0,0.0,0.0,0.0,0.0,0.0,9.3774714788919,1.0,1.0,0.0723654920990397,1
