event_ID,P_NS,P_REM
1197,0.9874,0.0329
1198,0.9874,0.032
1199,0.0123,0.0
1200,0.0123,0.0
1201,0.0123,0.0
1202,0.0123,0.0
1203,0.0123,0.0
1204,0.0123,0.0
1205,0.9885,0.9847
1206,0.9857,0.7046
1207,0.9885,0.9847
1208,0.9885,0.9847
1209,0.9885,0.9847
1210,0.9885,0.9847
1211,0.9885,0.9847
1212,0.9885,0.9847
1213,0.9885,0.9847
1214,0.9883,0.9751
1215,0.9885,0.9847
1216,0.9885,0.9847
1217,0.9885,0.9847
1218,0.9853,0.2588
1219,0.9853,0.0386
1220,0.9853,0.0271
1221,0.5905,0.0182
1222,0.9853,0.0079
1223,0.9602,0.2254
1224,0.0869,0.0
1225,0.0123,0.0
1226,0.0123,0.0
1227,0.0144,0.0
1228,0.0123,0.0
1229,0.9885,0.9847
1230,0.9856,0.2014
1231,0.9885,0.9847
1232,0.9885,0.9847
1233,0.9885,0.9847
1234,0.9885,0.9847
1235,0.9885,0.9847
1236,0.9885,0.9847
1237,0.9885,0.9847
1238,0.9885,0.9847
1239,0.9885,0.9847
1240,0.9885,0.9847
1241,0.9885,0.9847
1242,0.9885,0.9847
1243,0.9853,0.5819
1244,0.9885,0.9847
1245,0.9885,0.9847
1246,0.9885,0.9847
1247,0.9885,0.9847
1248,0.9885,0.9847
1249,0.9885,0.9847
1250,0.9885,0.9847
1251,0.9885,0.9847
1252,0.9885,0.9847
1253,0.9885,0.9847
1254,0.9507,0.0077
1255,0.9883,0.0018
1256,0.0123,0.0
1257,0.0583,0.0
1258,0.014,0.0
1259,0.0131,0.0
1260,0.9853,0.001
1261,0.9885,0.0
1262,0.987,0.9126
1263,0.9885,0.9847
1264,0.9885,0.9847
1265,0.9885,0.9847
1266,0.0123,0.0
1267,0.0123,0.0
1268,0.0123,0.0
1269,0.0123,0.0
1270,0.0123,0.0
1271,0.0124,0.0
1272,0.0123,0.0
1273,0.5572,0.0
1274,0.504,0.0
1275,0.3542,0.0
1276,0.9885,0.9847
1277,0.0221,0.0
1278,0.9885,0.9847
1279,0.032,0.0
1280,0.9856,0.2867
1281,0.9866,0.7449
1282,0.9877,0.9089
1283,0.9885,0.9847
1284,0.9885,0.9847
1285,0.9853,0.1584
1286,0.9885,0.9847
1287,0.6477,0.0
1288,0.6159,0.0003
1289,0.1622,0.0
1290,0.0123,0.0
1291,0.0123,0.0
1292,0.7942,0.266
1293,0.9883,0.0004
1294,0.9864,0.91
1295,0.9853,0.128
1296,0.9868,0.9317
1297,0.9885,0.9847
1298,0.9885,0.9847
1299,0.9885,0.9847
1300,0.9885,0.9847
1301,0.9885,0.9847
1302,0.9885,0.9847
1303,0.9885,0.9847
1304,0.9885,0.9847
1305,0.9885,0.9847
1306,0.0123,0.0
1307,0.0144,0.0
1308,0.209,0.0
1309,0.0894,0.0
1310,0.2685,0.0
1311,0.0123,0.0
1312,0.0123,0.0
1313,0.0123,0.0
1314,0.9853,0.1321
1315,0.9853,0.2639
1316,0.014,0.0
1317,0.3735,0.0
1318,0.5946,0.0
1319,0.2349,0.0
1320,0.0123,0.0
1321,0.0431,0.0
1322,0.1602,0.0
1323,0.9885,0.0
1324,0.9484,0.0
1325,0.9266,0.0
1326,0.7222,0.05
1327,0.5361,0.0
1328,0.0241,0.0
1329,0.0123,0.0
1330,0.9885,0.0
1331,0.9484,0.0
1332,0.9592,0.0
1333,0.6428,0.0
1334,0.6185,0.0
1335,0.1501,0.0
1336,0.9885,0.9847
1337,0.987,0.9475
1338,0.9885,0.9847
1339,0.9885,0.9847
1340,0.0123,0.0
1341,0.0123,0.0
1342,0.0123,0.0
1343,0.9885,0.9847
1344,0.9885,0.9847
1345,0.9885,0.9847
1346,0.9885,0.9847
1347,0.0123,0.0
1348,0.0123,0.0
1349,0.0123,0.0
1350,0.0123,0.0
1351,0.0123,0.0
1352,0.9885,0.9847
1353,0.9885,0.9847
1354,0.9885,0.0
1355,0.9885,0.0
1356,0.0123,0.0
1357,0.9853,0.0103
1358,0.9885,0.9847
1359,0.9861,0.4831
1360,0.9885,0.9847
1361,0.9885,0.9847
1362,0.9885,0.9847
1363,0.9885,0.9847
1364,0.9885,0.9847
1365,0.9885,0.9847
1366,0.9885,0.9847
1367,0.9885,0.9847
1368,0.9885,0.9847
1369,0.014,0.0
1370,0.0123,0.0
1371,0.0124,0.0
1372,0.0123,0.0
1373,0.9885,0.9847
1374,0.9885,0.0
1375,0.9885,0.0
1376,0.9885,0.0
1377,0.9885,0.0
1378,0.9885,0.0
1379,0.9885,0.0
1380,0.0123,0.0
1381,0.0123,0.0
1382,0.0123,0.0
1383,0.0583,0.0
1384,0.9885,0.9847
1385,0.9885,0.9847
1386,0.9885,0.9847
1387,0.9885,0.9847
1388,0.9885,0.9847
1389,0.9885,0.9847
1390,0.9885,0.9847
1391,0.9885,0.9847
1392,0.9885,0.0
1393,0.0123,0.0
1394,0.0123,0.0
1395,0.0123,0.0
1396,0.0123,0.0
1397,0.0124,0.0
1398,0.0123,0.0
1399,0.9885,0.9847
1400,0.9885,0.9847
1401,0.0431,0.0
1402,0.031,0.0
1403,0.9853,0.0195
1404,0.9877,0.0177
1405,0.9874,0.0408
1406,0.9872,0.0286
1407,0.988,0.0112
1408,0.9875,0.0377
1409,0.9883,0.0081
1410,0.9881,0.0133
1411,0.9862,0.0991
1412,0.9856,0.3032
1413,0.9861,0.3285
1414,0.9861,0.2065
1415,0.9885,0.9847
1416,0.9885,0.9847
1417,0.9885,0.9847
1418,0.9885,0.9847
1419,0.9885,0.9847
1420,0.9885,0.9847
1421,0.9885,0.9847
1422,0.9885,0.9847
1423,0.9885,0.9847
1424,0.9885,0.9847
1425,0.9885,0.9847
1426,0.9885,0.9847
1427,0.0123,0.0
1428,0.0123,0.0
1429,0.0195,0.0
1430,0.5079,0.0
1431,0.7193,0.0
1432,0.9885,0.0
1433,0.7287,0.0
1434,0.5766,0.0
1435,0.9885,0.0
1436,0.9771,0.0
1437,0.8946,0.0005
1438,0.9846,0.0
1439,0.8351,0.0
1440,0.9681,0.001
1441,0.9885,0.0
1442,0.4286,0.0
1443,0.9077,0.0
1444,0.0123,0.0
1445,0.0123,0.0
1446,0.0123,0.0
1447,0.0123,0.0
1448,0.0123,0.0
1449,0.5417,0.0
1450,0.2315,0.0
1451,0.0123,0.0
1452,0.4292,0.0
1453,0.0123,0.0
1454,0.0285,0.0
1455,0.483,0.0
1456,0.0136,0.0
1457,0.0123,0.0
1458,0.0123,0.0
1459,0.0123,0.0
1460,0.9885,0.9847
1461,0.9858,0.6689
1462,0.9885,0.9847
1463,0.9885,0.9847
1464,0.9885,0.9847
1465,0.9885,0.9847
1466,0.9885,0.9847
1467,0.9885,0.9847
1468,0.9885,0.9847
1469,0.9885,0.9847
1470,0.9885,0.9847
1471,0.9885,0.9847
1472,0.9885,0.9847
1473,0.9885,0.9847
1474,0.9885,0.9847
1475,0.9858,0.8442
1476,0.9885,0.9847
1477,0.9865,0.6883
1478,0.9885,0.9847
1479,0.9885,0.9847
1480,0.9885,0.9847
1481,0.9868,0.8736
1482,0.7169,0.0
1483,0.3572,0.0
1484,0.9297,0.0007
1485,0.9885,0.0
1486,0.9885,0.0
1487,0.9885,0.0
1488,0.0432,0.0
1489,0.9885,0.9847
1490,0.9885,0.9847
1491,0.9885,0.9847
1492,0.9885,0.9847
1493,0.0583,0.0
1494,0.8013,0.0
1495,0.9266,0.0
1496,0.0141,0.0
1497,0.0123,0.0
1498,0.0234,0.0
1499,0.9864,0.591
1500,0.9883,0.9357
1501,0.9864,0.5297
1502,0.9858,0.1664
1503,0.9885,0.9847
1504,0.9883,0.9751
1505,0.9885,0.9847
1506,0.9885,0.9847
1507,0.9885,0.9847
1508,0.9885,0.9847
1509,0.9885,0.9847
1510,0.032,0.0
1511,0.9885,0.0
1512,0.9885,0.0
1513,0.9885,0.0
1514,0.9885,0.0
1515,0.9885,0.0
1516,0.9885,0.0
1517,0.9885,0.0
1518,0.9885,0.0
1519,0.9885,0.9847
1520,0.9885,0.9847
1521,0.9885,0.9847
1522,0.9885,0.9847
1523,0.9885,0.9847
1524,0.9885,0.9847
1525,0.9885,0.9847
1526,0.9885,0.9847
1527,0.9885,0.9847
1528,0.9885,0.9847
1529,0.9885,0.9847
1530,0.9885,0.9847
1531,0.9885,0.9847
1532,0.0431,0.0
1533,0.0142,0.0
1534,0.0123,0.0
1535,0.0123,0.0
1536,0.0123,0.0
1537,0.0123,0.0
1538,0.0408,0.0
1539,0.0123,0.0
1540,0.7194,0.0029
1541,0.6928,0.0
1542,0.6648,0.0004
1543,0.9885,0.9847
1544,0.0268,0.0
1545,0.0583,0.0
1546,0.0131,0.0
1547,0.0123,0.0
1548,0.0123,0.0
1549,0.9885,0.9847
1550,0.9885,0.9847
1551,0.9885,0.9847
1552,0.9885,0.9847
1553,0.9885,0.9847
1554,0.9885,0.0
1555,0.9885,0.0
1556,0.9885,0.0
1557,0.9885,0.0
1558,0.9265,0.0
1559,0.6427,0.0
1560,0.4529,0.0
1561,0.5517,0.0
1562,0.424,0.0
1563,0.3495,0.0
1564,0.0123,0.0
1565,0.0123,0.0
1566,0.9885,0.9847
1567,0.1604,0.0
1568,0.0123,0.0
1569,0.0267,0.0
1570,0.0613,0.0
1571,0.0123,0.0
1572,0.0461,0.0
1573,0.2172,0.0
1574,0.0123,0.0
1575,0.0123,0.0
1576,0.0123,0.0
1577,0.0123,0.0
1578,0.0572,0.0
1579,0.0827,0.0
1580,0.4714,0.0
1581,0.9857,0.2008
1582,0.9885,0.9847
1583,0.9885,0.9847
1584,0.9885,0.9847
1585,0.9885,0.9847
1586,0.9885,0.9847
1587,0.9885,0.9847
1588,0.9885,0.9847
1589,0.9885,0.9847
1590,0.0123,0.0
1591,0.0123,0.0
1592,0.0123,0.0
1593,0.0123,0.0
1594,0.0123,0.0
1595,0.9871,0.852
1596,0.987,0.9076
1597,0.9885,0.9847
1598,0.9883,0.9751
1599,0.9885,0.9847
1600,0.9885,0.9847
1601,0.9882,0.9732
1602,0.9885,0.9847
1603,0.9885,0.0
1604,0.9883,0.0006
1605,0.9885,0.0002
1606,0.9885,0.0
1607,0.9885,0.0
1608,0.9885,0.0001
1609,0.9885,0.9847
1610,0.9885,0.9847
1611,0.9885,0.9847
1612,0.9885,0.9847
1613,0.9867,0.821
1614,0.9855,0.246
1615,0.9858,0.9235
1616,0.9857,0.6271
1617,0.9867,0.6134
1618,0.9885,0.9847
1619,0.9885,0.9847
1620,0.9885,0.9847
1621,0.9885,0.9847
1622,0.9864,0.8622
1623,0.9874,0.0787
1624,0.9885,0.9847
1625,0.9885,0.9847
1626,0.9885,0.9847
1627,0.9885,0.9847
1628,0.9885,0.9847
1629,0.9885,0.9847
1630,0.9885,0.9847
1631,0.9885,0.9847
1632,0.0123,0.0
1633,0.0123,0.0
1634,0.0123,0.0
1635,0.0123,0.0
1636,0.9885,0.9847
1637,0.2844,0.0
1638,0.014,0.0
1639,0.3312,0.0
1640,0.9885,0.9847
1641,0.9885,0.9847
1642,0.0123,0.0
1643,0.0123,0.0
1644,0.0123,0.0
1645,0.0123,0.0
1646,0.9885,0.0
1647,0.9484,0.0
1648,0.0123,0.0
1649,0.0153,0.0
1650,0.9885,0.9847
1651,0.9885,0.9847
1652,0.9885,0.9847
1653,0.9885,0.9847
1654,0.9885,0.9847
1655,0.4719,0.002
1656,0.868,0.0
1657,0.9307,0.0
1658,0.9885,0.0
1659,0.9885,0.0
1660,0.9885,0.9847
1661,0.9864,0.8197
1662,0.9885,0.9847
1663,0.9885,0.9847
1664,0.9885,0.9847
1665,0.9885,0.9847
1666,0.9885,0.9847
1667,0.9885,0.9847
1668,0.9885,0.9847
1669,0.9885,0.9847
1670,0.9885,0.9847
1671,0.9885,0.9847
1672,0.9885,0.9847
1673,0.9869,0.8542
1674,0.9885,0.9847
1675,0.9885,0.9847
1676,0.9885,0.9847
1677,0.9885,0.9847
1678,0.9885,0.9847
1679,0.9885,0.9847
1680,0.9885,0.9847
1681,0.9885,0.9847
1682,0.9883,0.9751
1683,0.9885,0.9847
1684,0.9885,0.9847
1685,0.9885,0.9847
1686,0.9885,0.9847
1687,0.9885,0.9847
1688,0.9885,0.9847
1689,0.0583,0.0
1690,0.0123,0.0
1691,0.9879,0.9656
1692,0.9885,0.9847
1693,0.9885,0.9847
1694,0.9885,0.9847
1695,0.9883,0.9379
1696,0.9885,0.9847
1697,0.9885,0.9847
1698,0.9885,0.9847
1699,0.9885,0.9847
1700,0.9885,0.9847
1701,0.9885,0.9847
1702,0.9885,0.9847
1703,0.9885,0.9847
1704,0.9885,0.9847
1705,0.9885,0.9847
1706,0.9885,0.9847
1707,0.9883,0.9357
1708,0.9885,0.9847
1709,0.9885,0.9847
1710,0.9885,0.9847
1711,0.9885,0.9847
1712,0.9885,0.9847
1713,0.9883,0.9677
1714,0.9885,0.9847
1715,0.9885,0.9847
1716,0.0583,0.0
1717,0.032,0.0
1718,0.0321,0.0
1719,0.0138,0.0
1720,0.0123,0.0
1721,0.0123,0.0
1722,0.0123,0.0
1723,0.9885,0.0
1724,0.9885,0.0
1725,0.9885,0.0
1726,0.9885,0.9847
1727,0.9859,0.421
1728,0.9885,0.9847
1729,0.9885,0.9847
1730,0.9885,0.9847
1731,0.9885,0.9847
1732,0.9885,0.9847
1733,0.9885,0.9847
1734,0.9885,0.9847
1735,0.9074,0.0
1736,0.7436,0.0
1737,0.5836,0.0
1738,0.573,0.0
1739,0.9885,0.0
1740,0.9885,0.0
1741,0.5636,0.0
1742,0.5361,0.0
1743,0.9885,0.0
1744,0.9885,0.0
1745,0.0123,0.0
1746,0.9885,0.9847
1747,0.9864,0.6098
1748,0.9885,0.9847
1749,0.9883,0.9402
1750,0.9885,0.9847
1751,0.9885,0.9847
1752,0.9885,0.9847
1753,0.9885,0.9847
1754,0.9885,0.9847
1755,0.9885,0.9847
1756,0.9885,0.9847
1757,0.9885,0.9847
1758,0.9863,0.1062
1759,0.9874,0.0702
1760,0.9853,0.0733
1761,0.9871,0.0456
1762,0.9871,0.0427
1763,0.3365,0.0
1764,0.0325,0.0
1765,0.2887,0.0
1766,0.0123,0.0
1767,0.9885,0.0
1768,0.9001,0.0
1769,0.3921,0.0
1770,0.6795,0.0
1771,0.9885,0.0
1772,0.9001,0.0
1773,0.9484,0.0
1774,0.9884,0.9819
1775,0.9864,0.514
1776,0.9885,0.9847
1777,0.9885,0.9847
1778,0.9885,0.9847
1779,0.9885,0.9847
1780,0.0123,0.0
1781,0.041,0.0
1782,0.9885,0.9847
1783,0.9867,0.8406
1784,0.9885,0.9847
1785,0.9885,0.9847
1786,0.9885,0.9847
1787,0.9885,0.9847
1788,0.9885,0.9847
1789,0.9885,0.9847
1790,0.9869,0.0059
1791,0.7807,0.0008
1792,0.4376,0.0012
1793,0.9877,0.0023
1794,0.103,0.0001
1795,0.6782,0.4669
1796,0.8158,0.0027
1797,0.9885,0.9847
1798,0.9885,0.9847
1799,0.9885,0.9847
1800,0.9885,0.9847
1801,0.9885,0.9847
1802,0.9885,0.9847
1803,0.0123,0.0
1804,0.0123,0.0
1805,0.5834,0.0
1806,0.0126,0.0
1807,0.0123,0.0
1808,0.7739,0.0021
1809,0.4892,0.0123
1810,0.5546,0.0299
1811,0.0123,0.0
1812,0.0123,0.0
1813,0.0123,0.0
1814,0.0123,0.0
1815,0.0123,0.0
1816,0.5613,0.0
1817,0.6006,0.0
1818,0.9885,0.0
1819,0.5879,0.0
1820,0.0124,0.0
1821,0.0124,0.0
1822,0.9867,0.8103
1823,0.9885,0.9847
1824,0.9885,0.9847
1825,0.9885,0.9847
1826,0.9885,0.9847
1827,0.9873,0.7354
1828,0.9885,0.9847
1829,0.0123,0.0
1830,0.9264,0.0
1831,0.9885,0.0
1832,0.3683,0.0
1833,0.0123,0.0
1834,0.0123,0.0
1835,0.0124,0.0
1836,0.4879,0.0001
1837,0.9853,0.0063
1838,0.9853,0.0029
1839,0.9885,0.9847
1840,0.9864,0.91
1841,0.9885,0.9847
1842,0.9879,0.9724
1843,0.9885,0.9847
1844,0.9885,0.9847
1845,0.9885,0.9847
1846,0.9885,0.9847
1847,0.9885,0.9847
1848,0.9885,0.9847
1849,0.9885,0.9847
1850,0.9871,0.9144
1851,0.9885,0.9847
1852,0.9885,0.9847
1853,0.0123,0.0
1854,0.0123,0.0
1855,0.0267,0.0
1856,0.0123,0.0
1857,0.0123,0.0
1858,0.9471,0.0
1859,0.9266,0.0
1860,0.8451,0.0
1861,0.407,0.0
1862,0.5553,0.0
1863,0.0235,0.0
1864,0.0123,0.0
1865,0.0391,0.0
1866,0.5038,0.0
1867,0.398,0.0
1868,0.0431,0.0
1869,0.827,0.0
1870,0.9484,0.0
1871,0.7496,0.0
1872,0.9885,0.0
1873,0.5835,0.0
1874,0.9028,0.0
1875,0.9486,0.0
1876,0.9871,0.0109
1877,0.9856,0.0534
1878,0.9871,0.0164
1879,0.9885,0.9847
1880,0.9885,0.9847
1881,0.9885,0.9847
1882,0.9885,0.9847
1883,0.9885,0.9847
1884,0.9885,0.9847
1885,0.014,0.0
1886,0.0123,0.0
1887,0.0123,0.0
1888,0.0123,0.0
1889,0.0123,0.0
1890,0.0123,0.0
1891,0.0123,0.0
1892,0.0123,0.0
1893,0.9885,0.9847
1894,0.9883,0.9402
1895,0.9885,0.9847
1896,0.9885,0.9847
1897,0.9885,0.9847
1898,0.0135,0.0
1899,0.02,0.0
1900,0.014,0.0
1901,0.9885,0.9847
1902,0.9885,0.9847
1903,0.9885,0.9847
1904,0.9858,0.4006
1905,0.9885,0.9847
1906,0.9885,0.9847
1907,0.9885,0.9847
1908,0.9885,0.9847
1909,0.9885,0.9847
1910,0.9885,0.9847
1911,0.9885,0.9847
1912,0.9885,0.9847
1913,0.9885,0.9847
1914,0.9885,0.9847
1915,0.9885,0.9847
1916,0.9885,0.9847
1917,0.9885,0.9847
1918,0.9885,0.9847
1919,0.9885,0.9847
1920,0.9885,0.9847
1921,0.9885,0.9847
1922,0.0274,0.0
1923,0.0315,0.0
1924,0.0123,0.0
1925,0.0242,0.0
1926,0.0337,0.0
1927,0.0136,0.0
1928,0.3951,0.0
1929,0.0123,0.0
1930,0.0123,0.0
1931,0.9885,0.9847
1932,0.9885,0.9847
1933,0.9885,0.9847
1934,0.9885,0.9847
1935,0.9885,0.9847
1936,0.0123,0.0
1937,0.0123,0.0
1938,0.0236,0.0
1939,0.9885,0.9847
1940,0.9885,0.9847
1941,0.9885,0.9847
1942,0.9867,0.8622
1943,0.9885,0.9847
1944,0.9885,0.9847
1945,0.9885,0.9847
1946,0.9885,0.9847
1947,0.9885,0.9847
1948,0.9885,0.9847
1949,0.9885,0.9847
1950,0.9885,0.9847
1951,0.9885,0.9847
1952,0.9508,0.0
1953,0.9883,0.0002
1954,0.5807,0.0
1955,0.9885,0.0
1956,0.9885,0.9847
1957,0.9885,0.9847
1958,0.9885,0.9847
1959,0.9885,0.9847
1960,0.9885,0.9847
1961,0.9885,0.9847
1962,0.9868,0.8802
1963,0.9885,0.9847
1964,0.9885,0.9847
1965,0.9885,0.9847
1966,0.9885,0.9847
1967,0.9885,0.9847
1968,0.0135,0.0
1969,0.0163,0.0
1970,0.0168,0.0
1971,0.3154,0.0
1972,0.0123,0.0
1973,0.02,0.0
1974,0.9885,0.9847
1975,0.9885,0.9847
1976,0.9885,0.9847
1977,0.9885,0.9847
1978,0.9885,0.9847
1979,0.9885,0.9847
1980,0.9885,0.9847
1981,0.9885,0.9847
1982,0.9885,0.9847
1983,0.9885,0.9847
1984,0.9885,0.9847
1985,0.9885,0.9847
1986,0.0145,0.0
1987,0.9885,0.9847
1988,0.9864,0.56
1989,0.9885,0.9847
1990,0.9883,0.9795
1991,0.9882,0.9793
1992,0.9871,0.8187
1993,0.9885,0.9847
1994,0.0123,0.0
1995,0.0123,0.0
1996,0.9885,0.9847
1997,0.9885,0.9847
1998,0.9885,0.9847
1999,0.9885,0.9847
2000,0.9885,0.9847
2001,0.9885,0.9847
2002,0.9885,0.9847
2003,0.9885,0.9847
2004,0.9885,0.9847
2005,0.9885,0.9847
2006,0.9885,0.9847
2007,0.9885,0.9847
2008,0.0123,0.0
2009,0.0364,0.0
2010,0.9873,0.0453
2011,0.9859,0.3406
2012,0.9861,0.0933
2013,0.0123,0.0
2014,0.0123,0.0
2015,0.0123,0.0
2016,0.0123,0.0
2017,0.9885,0.9847
2018,0.9885,0.9847
2019,0.9621,0.0
2020,0.6097,0.0
2021,0.9885,0.0
2022,0.9884,0.9828
2023,0.9885,0.9847
2024,0.9866,0.8756
2025,0.9879,0.9724
2026,0.0709,0.0
2027,0.9885,0.9847
2028,0.9885,0.9847
2029,0.9885,0.9847
2030,0.9885,0.9847
2031,0.0123,0.0
2032,0.0432,0.0
2033,0.0123,0.0
2034,0.0123,0.0
2035,0.0123,0.0
2036,0.9885,0.0
2037,0.9885,0.0
2038,0.9885,0.0001
2039,0.0138,0.0
2040,0.0123,0.0
2041,0.9885,0.9847
2042,0.9879,0.968
2043,0.9885,0.9847
2044,0.9853,0.5121
2045,0.9858,0.6843
2046,0.9885,0.9847
2047,0.9885,0.9847
2048,0.9885,0.9847
2049,0.9885,0.9847
2050,0.9885,0.9847
2051,0.9885,0.9847
2052,0.9885,0.9847
2053,0.9885,0.9847
2054,0.9885,0.9847
2055,0.9885,0.9847
2056,0.0123,0.0
2057,0.9883,0.0063
2058,0.9881,0.0191
2059,0.9874,0.0249
2060,0.988,0.0093
2061,0.4997,0.0
2062,0.5788,0.0
2063,0.3776,0.0
2064,0.4111,0.0
2065,0.0123,0.0
2066,0.0521,0.0
2067,0.9858,0.7664
2068,0.9877,0.9482
2069,0.9885,0.9847
2070,0.9885,0.9847
2071,0.5835,0.0
2072,0.6795,0.0
2073,0.9297,0.0
2074,0.0123,0.0
2075,0.0123,0.0
2076,0.9858,0.4691
2077,0.9883,0.9751
2078,0.9882,0.9711
2079,0.9884,0.98
2080,0.9885,0.9847
2081,0.9885,0.9847
2082,0.9885,0.9847
2083,0.1302,0.0
2084,0.2713,0.0
2085,0.0123,0.0
2086,0.0123,0.0
2087,0.9855,0.2153
2088,0.9874,0.0395
2089,0.9866,0.6434
2090,0.9854,0.1074
2091,0.986,0.1394
2092,0.9879,0.9331
2093,0.032,0.0
2094,0.0356,0.0
2095,0.0123,0.0
2096,0.3565,0.0
2097,0.9457,0.001
2098,0.9885,0.9847
2099,0.9858,0.2618
2100,0.9885,0.9847
2101,0.9885,0.9847
2102,0.9885,0.9847
2103,0.9885,0.9847
2104,0.9885,0.9847
2105,0.9885,0.9847
2106,0.9885,0.9847
2107,0.9885,0.9847
2108,0.9885,0.9847
2109,0.9885,0.9847
2110,0.0364,0.0
2111,0.9885,0.9847
2112,0.9885,0.9847
2113,0.9885,0.9847
2114,0.9885,0.9847
2115,0.0609,0.0
2116,0.0627,0.0
2117,0.0188,0.0
2118,0.036,0.0
2119,0.0431,0.0
2120,0.0432,0.0
2121,0.9885,0.9847
2122,0.9885,0.9847
2123,0.9885,0.9847
2124,0.9885,0.9847
2125,0.9885,0.0
2126,0.9587,0.0
2127,0.9885,0.0
2128,0.9885,0.0
2129,0.9885,0.0
2130,0.9885,0.9847
2131,0.9885,0.9847
2132,0.9885,0.9847
2133,0.9885,0.9847
2134,0.9885,0.9847
2135,0.9885,0.9847
2136,0.9885,0.9847
2137,0.9885,0.9847
2138,0.9885,0.9847
2139,0.9885,0.9847
2140,0.9885,0.9847
2141,0.9885,0.0
2142,0.8619,0.0
2143,0.9318,0.0
2144,0.9516,0.0
2145,0.0123,0.0
2146,0.0123,0.0
2147,0.0123,0.0
2148,0.0123,0.0
2149,0.0132,0.0
2150,0.9885,0.0
2151,0.9885,0.0
2152,0.7169,0.0
2153,0.768,0.0
2154,0.9885,0.0
2155,0.9885,0.0
2156,0.9885,0.0
2157,0.9885,0.0
2158,0.0123,0.0
2159,0.0123,0.0
2160,0.0123,0.0
2161,0.0123,0.0
2162,0.0123,0.0
2163,0.9864,0.8524
2164,0.9853,0.2441
2165,0.9853,0.2365
2166,0.9853,0.127
2167,0.9853,0.6698
2168,0.9856,0.8048
2169,0.9853,0.1398
2170,0.9853,0.0282
2171,0.9854,0.1446
2172,0.9855,0.1176
2173,0.9853,0.1344
2174,0.9858,0.2154
2175,0.9858,0.3081
2176,0.9858,0.6325
2177,0.0123,0.0
2178,0.0123,0.0
2179,0.0123,0.0
2180,0.0123,0.0
2181,0.0123,0.0
2182,0.9883,0.9643
2183,0.9885,0.9847
2184,0.9885,0.9847
2185,0.9885,0.9847
2186,0.9879,0.9724
2187,0.9885,0.9847
2188,0.9885,0.9847
2189,0.9885,0.9847
2190,0.0123,0.0
2191,0.0123,0.0
2192,0.0123,0.0
2193,0.0181,0.0
2194,0.0583,0.0
2195,0.0709,0.0
2196,0.0123,0.0
2197,0.0123,0.0
2198,0.0123,0.0
2199,0.0124,0.0
2200,0.0322,0.0
2201,0.0123,0.0
2202,0.0123,0.0
2203,0.25,0.0
2204,0.0583,0.0
2205,0.0829,0.0
2206,0.0829,0.0
2207,0.0154,0.0
2208,0.0123,0.0
2209,0.0123,0.0
2210,0.0123,0.0
2211,0.0123,0.0
2212,0.0123,0.0
2213,0.0364,0.0
2214,0.9885,0.9847
2215,0.9855,0.6149
2216,0.0123,0.0
2217,0.0144,0.0
2218,0.0192,0.0
2219,0.0144,0.0
2220,0.0144,0.0
2221,0.0144,0.0
2222,0.9265,0.0
2223,0.9885,0.0
2224,0.9885,0.0
2225,0.9885,0.0
2226,0.9885,0.0
2227,0.9885,0.0
2228,0.9885,0.0
2229,0.9885,0.0
2230,0.9885,0.0
2231,0.9885,0.0
2232,0.9885,0.0
2233,0.9885,0.0
2234,0.9885,0.0
2235,0.8964,0.0
2236,0.9885,0.0
2237,0.9885,0.9847
2238,0.9885,0.9847
2239,0.9885,0.9847
2240,0.9885,0.9847
2241,0.9885,0.9847
2242,0.9885,0.9847
2243,0.7392,0.0
2244,0.9297,0.0
2245,0.9885,0.0
2246,0.9857,0.2396
2247,0.9853,0.6276
2248,0.9885,0.9847
2249,0.9885,0.9847
2250,0.9871,0.9129
2251,0.9878,0.9292
2252,0.9866,0.8229
2253,0.9885,0.9847
2254,0.988,0.0028
2255,0.9499,0.0016
2256,0.9877,0.0068
2257,0.9885,0.0001
2258,0.9884,0.0003
2259,0.0123,0.0
2260,0.0123,0.0
2261,0.1301,0.0
2262,0.0474,0.0
2263,0.0123,0.0
2264,0.6943,0.005
2265,0.7051,0.0
2266,0.676,0.0021
2267,0.9885,0.9847
2268,0.9885,0.9847
2269,0.0432,0.0
2270,0.0123,0.0
2271,0.9885,0.0
2272,0.9705,0.0
2273,0.0123,0.0
2274,0.0123,0.0
2275,0.9001,0.0
2276,0.7693,0.0
2277,0.8153,0.0
2278,0.1,0.0
2279,0.0431,0.0
2280,0.1601,0.0
2281,0.0337,0.0
2282,0.0337,0.0
2283,0.9885,0.9847
2284,0.9879,0.9656
2285,0.9885,0.9847
2286,0.9885,0.9847
2287,0.9885,0.9847
2288,0.9885,0.9847
2289,0.9885,0.9847
2290,0.0123,0.0
2291,0.0123,0.0
2292,0.0123,0.0
2293,0.0123,0.0
2294,0.9885,0.0
2295,0.6788,0.0
2296,0.9282,0.0
2297,0.9885,0.0
2298,0.9885,0.0
2299,0.9885,0.0
2300,0.2959,0.0
2301,0.9885,0.9847
2302,0.9878,0.9181
2303,0.9885,0.9847
2304,0.9885,0.9847
2305,0.9885,0.9847
2306,0.9885,0.9847
2307,0.9885,0.9847
2308,0.9885,0.9847
2309,0.0123,0.0
2310,0.0123,0.0
2311,0.0123,0.0
2312,0.0308,0.0
2313,0.0308,0.0
2314,0.1841,0.0
